URL
https://theintercept.com/2016/09/06/nsa-menwith-hill-targeted-killing-surveillance/
https://theintercept.com/2016/09/06/the-unrelenting-pundit-led-effort-to-delegitimize-all-negative-reporting-about-hillary-clinton/
https://theintercept.com/2016/09/06/indians-staged-one-of-the-largest-strikes-in-history-but-no-one-on-u-s-cable-news-covered-it/
https://theintercept.com/2016/09/07/white-house-report-concludes-that-bite-mark-analysis-is-junk-science/
https://theintercept.com/2016/09/06/donald-trump-and-hillary-clinton-hold-dueling-rallies-but-trump-gets-most-of-the-tv-coverage/
https://theintercept.com/2014/02/24/inside-mind-james-clapper/
https://theintercept.com/2016/09/07/anti-racist-dutch-mp-refuses-shake-netanyahus-hand/
https://theintercept.com/2016/09/07/opm-spent-less-than-nearly-all-other-federal-agencies-on-cybersecurity/
https://theintercept.com/2016/09/07/paying-taxes-is-a-lot-better-than-phony-corporate-courage-apple/
https://theintercept.com/2016/09/07/google-program-to-deradicalize-jihadis-will-be-used-for-right-wing-american-extremists-next/
https://theintercept.com/2016/09/07/nbcs-military-forum-was-a-master-class-on-how-not-to-hold-candidates-accountable/
https://theintercept.com/2016/09/06/a-base-britanica-da-nsa-no-coracao-do-programa-de-assassinatos-seletivos-dos-eua/
https://theintercept.com/2016/09/08/documents-show-u-s-military-expands-reach-of-special-operations-programs/
https://theintercept.com/2016/09/08/obama-promises-lame-duck-tpp-push-despite-uproar-over-pro-corporate-provisions/
https://theintercept.com/2016/09/08/hillary-clintons-national-security-advisors-are-a-whos-who-of-the-warfare-state/
https://theintercept.com/2016/09/08/hillary-clintons-national-security-advisors-are-a-whos-who-of-the-warfare-state/?comments=1#comments
https://theintercept.com/2016/09/09/wolf-blitzer-is-worried-defense-contractors-will-lose-jobs-if-u-s-stops-arming-saudi-arabia/
https://theintercept.com/2016/09/09/whats-behind-obamas-ongoing-accommodation-of-vladimir-putin/
https://theintercept.com/2016/09/09/from-russian-tv-network-little-love-for-donald-trump/
https://theintercept.com/2016/09/09/chelsea-manning-begins-hunger-strike-demanding-dignity-and-respect-in-prison/
https://theintercept.com/2016/09/09/whos-left-at-guantanamo-fates-of-61-prisoners-are-undecided/
https://theintercept.com/2016/09/10/donald-trumps-view-of-military-sexual-assault-is-chauvinistic-and-not-uncommon/
https://theintercept.com/2016/09/10/fifteen-years-after-911-neverending-war/
https://theintercept.com/2016/09/11/as-vaias-ao-presidente-e-a-operacao-passa-pano/
https://theintercept.com/2016/09/11/barbara-lees-lone-vote-on-sept-14-2001-was-as-prescient-as-it-was-brave-and-heroic/
https://theintercept.com/2016/09/12/pharma-opioid-marijuana/
https://theintercept.com/2016/09/12/11-de-setembro-um-unico-voto-tentou-impedir-carta-branca-a-guerra-ao-terror/
https://theintercept.com/2016/09/12/foreign-spending-on-u-s-elections-threatens-national-security-fec-commissioner-says/
https://theintercept.com/2016/09/12/long-secret-stingray-manuals-detail-how-police-can-spy-on-phones/
https://theintercept.com/2016/09/12/facebook-is-collaborating-with-the-israeli-government-to-determine-what-should-be-censored/
https://theintercept.com/2016/09/12/house-intelligence-committee-to-discuss-classified-report-on-snowden-ahead-of-movie-launch/
https://theintercept.com/2016/09/12/donald-trump-after-blasting-iraq-war-picks-top-iraq-hawk-as-security-adviser/
https://theintercept.com/2016/09/13/i-was-a-cia-whistleblower-now-im-a-black-inmate-heres-how-i-see-american-racism/
https://theintercept.com/2016/09/13/clinton-aides-complain-about-double-standard-but-media-also-went-after-bush-foundation/
https://theintercept.com/2016/09/13/hillary-clinton-boycotting-north-carolina-is-noble-and-just-boycotting-israel-is-bigoted-and-hateful/
https://theintercept.com/2016/09/13/in-leaked-emails-iraq-war-architect-expressed-relief-that-brexit-distracted-from-u-k-war-inquiry/
https://theintercept.com/2016/09/13/more-proof-the-u-s-national-anthem-has-always-been-tainted-with-racism/
https://theintercept.com/2016/09/13/in-leaked-emails-iraq-war-architect-expressed-relief-that-brexit-distracted-from-u-k-war-inquiry/?comments=1#comments
https://theintercept.com/2016/09/14/beer-pot-ballot/
https://theintercept.com/2016/09/14/chelsea-manning-ends-hunger-strike-will-get-gender-reassignment-surgery/
https://theintercept.com/2016/09/14/paulinho-da-forca-no-controle-da-reforma-agraria/
